CustomerKey,Gender,YearlyIncome,MaritalStatus,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,SumProductCost,SumUnitPrice,OrderCount
21469,F,70000.00,S,2,1,Partial College,Professional,361.9645,588.96,4
21476,M,60000.00,M,2,1,Bachelors,Management,741.848,1197.41,5
21487,F,70000.00,S,4,1,Partial College,Professional,347.0119,548.98,2
21494,F,60000.00,S,2,1,High School,Professional,2.7228,7.28,2
21501,M,70000.00,S,2,1,Partial High School,Skilled Manual,1450.9279,2661.3996,3
21512,F,80000.00,M,4,2,Partial College,Professional,9.3463,24.99,1
21519,M,100000.00,S,2,3,Bachelors,Management,26.1689,69.97,3
21526,M,80000.00,S,4,2,Partial College,Professional,11.2163,29.99,1
21537,F,90000.00,M,4,1,High School,Professional,1265.6195,2319.99,1
21544,M,150000.00,M,4,5,High School,Management,11.2126,29.98,2
21551,M,60000.00,S,0,0,Bachelors,Professional,11.2163,29.99,1
21562,M,100000.00,S,0,5,High School,Management,2878.605,4632.8625,3
21569,M,90000.00,S,0,0,Bachelors,Professional,3101.2085,4960.16,6
21576,M,80000.00,M,3,0,Partial College,Professional,347.0119,548.98,2
21587,F,60000.00,M,1,0,Graduate Degree,Skilled Manual,726.1661,1155.48,2
21594,F,50000.00,M,2,2,Bachelors,Skilled Manual,731.5854,1169.97,3
21601,F,70000.00,M,2,2,Bachelors,Skilled Manual,362.3385,589.96,4
21605,F,60000.00,M,2,0,Graduate Degree,Professional,758.4944,1179.47,3
21612,M,40000.00,S,0,0,Bachelors,Professional,5.6026,14.98,2
11009,M,70000.00,S,0,0,Bachelors,Professional,4645.9564,8091.33,5
11016,M,30000.00,M,0,0,Partial College,Skilled Manual,1265.9278,2332.28,3
11023,M,40000.00,M,0,0,Partial College,Skilled Manual,67.0979,122.24,6
11034,F,20000.00,M,4,0,High School,Skilled Manual,3667.1528,6491.32,4
11041,F,60000.00,M,0,0,Partial College,Skilled Manual,1283.9508,2380.47,3
11048,M,30000.00,M,3,0,High School,Skilled Manual,3668.591,6498.24,8
11059,F,80000.00,S,2,0,Partial College,Skilled Manual,68.6721,116.93,7
11066,F,70000.00,M,0,0,Partial College,Professional,30.3914,81.26,5
11073,F,70000.00,S,2,0,High School,Skilled Manual,96.711,191.90,10
11084,M,80000.00,S,2,0,Partial High School,Skilled Manual,1733.1494,3078.61,5
11091,M,90000.00,M,2,0,Partial College,Professional,530.7235,1189.33,59
11098,F,60000.00,S,1,0,Partial College,Skilled Manual,54.6512,88.96,4
11109,M,70000.00,S,0,0,Bachelors,Professional,4706.9927,8245.01,8
11116,M,70000.00,M,5,4,Partial College,Skilled Manual,55.614,148.70,7
11123,M,70000.00,M,5,4,Partial College,Skilled Manual,77.4204,149.84,8
11134,M,10000.00,S,5,0,High School,Skilled Manual,2793.3776,4911.83,3
11141,F,40000.00,M,0,0,High School,Skilled Manual,42.6212,113.96,5
11148,M,40000.00,M,2,0,Bachelors,Management,68.594,126.24,6
11159,F,40000.00,S,0,0,High School,Skilled Manual,18.1616,48.56,5
11166,F,70000.00,S,0,0,Partial College,Skilled Manual,32.8972,87.96,5
11173,F,110000.00,S,0,0,Graduate Degree,Management,38.3313,102.49,3
11184,F,70000.00,S,4,0,Bachelors,Management,25.5256,68.25,5
11191,F,70000.00,S,5,0,Bachelors,Management,3961.8094,6743.58,7
11198,F,70000.00,S,4,1,Bachelors,Management,36.8279,98.47,4
11209,F,60000.00,M,2,1,Bachelors,Management,13.9465,37.29,2
11216,F,60000.00,S,2,1,Partial College,Professional,3451.3181,5948.24,5
11208,F,60000.00,M,2,1,Bachelors,Management,50.2022,134.23,7
11231,M,60000.00,M,2,1,High School,Professional,24.0333,64.26,4
11233,M,70000.00,M,4,2,Partial College,Professional,90.463,179.43,7
11240,F,160000.00,M,2,3,Partial College,Professional,4318.242,7586.23,13
11242,M,110000.00,M,2,4,Partial College,Professional,6479.8281,11068.0082,12
11265,F,90000.00,M,5,5,Partial College,Professional,1273.2881,2351.96,3
11267,M,120000.00,S,4,2,Partial College,Professional,3449.4444,5943.23,5
11274,M,50000.00,M,2,0,Graduate Degree,Management,3428.8781,5888.24,4
11276,F,80000.00,M,4,3,Partial College,Professional,415.9536,988.32,57
11299,M,70000.00,M,4,0,Graduate Degree,Management,3476.376,6015.24,4
11301,M,80000.00,M,5,4,Partial College,Professional,70.4714,131.26,5
11306,M,110000.00,M,3,3,Partial College,Professional,15.8128,42.28,3
11308,M,60000.00,M,2,0,High School,Professional,35.2533,94.26,4
11310,F,70000.00,S,3,0,Graduate Degree,Management,28.8991,77.27,4
11333,F,20000.00,M,1,0,Graduate Degree,Clerical,4681.8751,8163.31,6
11335,F,10000.00,M,1,0,Bachelors,Manual,3186.8509,5744.25,4
11340,F,10000.00,M,1,0,Graduate Degree,Clerical,2404.9662,4413.0582,5
11342,M,30000.00,M,5,0,Graduate Degree,Clerical,18.3149,48.97,3
11365,F,10000.00,S,1,1,High School,Manual,2852.2948,5024.79,7
11367,M,20000.00,M,0,0,Bachelors,Clerical,52.0574,86.26,4
11374,M,30000.00,S,1,0,Bachelors,Clerical,25.7949,68.97,3
11376,M,40000.00,S,1,0,Graduate Degree,Clerical,50.7316,78.48,2
11399,F,30000.00,S,1,0,Bachelors,Clerical,5.2286,13.98,2
11401,F,40000.00,M,0,0,Graduate Degree,Clerical,2756.2987,5020.8696,6
11408,M,10000.00,M,2,1,High School,Manual,16.4519,34.47,3
11410,M,20000.00,M,1,1,Partial College,Manual,2422.4599,4464.0682,5
11433,M,80000.00,M,5,2,High School,Professional,7713.07,12909.6682,12
11435,F,100000.00,S,3,4,Partial College,Management,13.0863,34.99,1
11440,M,80000.00,M,5,0,Partial High School,Skilled Manual,50.7316,78.48,2
11442,M,90000.00,M,5,0,Partial High School,Skilled Manual,13.0863,34.99,1
11465,M,90000.00,M,0,0,Bachelors,Professional,4701.2841,8158.04,4
11467,M,170000.00,M,1,5,Graduate Degree,Management,20.8955,55.87,5
11474,M,20000.00,S,0,0,Partial High School,Manual,18.6889,49.97,3
11476,F,40000.00,M,1,1,Bachelors,Skilled Manual,41.5723,53.99,1
11499,M,40000.00,S,3,3,Partial College,Clerical,71.8866,192.21,6
11501,F,40000.00,S,3,3,Partial College,Clerical,351.1626,872.25,33
11508,F,60000.00,S,0,0,Graduate Degree,Skilled Manual,28.8991,77.27,4
11510,M,30000.00,M,1,0,Bachelors,Skilled Manual,116.3447,258.15,16
11533,F,40000.00,M,1,0,Partial College,Clerical,13.9465,37.29,2
11535,M,60000.00,M,4,0,Graduate Degree,Skilled Manual,3440.4609,5919.21,6
11540,M,60000.00,S,4,0,Graduate Degree,Skilled Manual,3455.0356,5958.18,5
11542,M,20000.00,S,1,1,Partial College,Manual,12.8919,34.47,3
11544,M,30000.00,M,1,0,Bachelors,Clerical,54.6586,88.98,2
11567,F,40000.00,M,0,0,Bachelors,Clerical,41.5723,53.99,1
11569,M,30000.00,M,1,1,Bachelors,Clerical,13.0863,34.99,1
11574,F,20000.00,S,2,2,High School,Manual,13.0863,34.99,1
11576,M,30000.00,M,1,1,Bachelors,Skilled Manual,2414.7172,4486.4096,3
11599,F,20000.00,S,0,0,High School,Manual,3462.5249,5957.22,6
11601,M,30000.00,S,0,0,Partial College,Clerical,3448.8867,5932.22,6
11608,M,20000.00,S,0,0,High School,Manual,13.0863,34.99,1
15720,F,70000.00,M,0,0,Bachelors,Professional,26.2624,70.22,4
15722,F,80000.00,M,0,0,Bachelors,Professional,2401.1551,4448.5682,4
15745,M,120000.00,M,2,4,Graduate Degree,Management,53.4449,89.97,3
15747,M,70000.00,M,4,0,Bachelors,Management,14.9526,39.98,2
15752,M,80000.00,M,2,0,High School,Skilled Manual,2385.65,4408.6896,5
15754,F,70000.00,S,2,0,High School,Skilled Manual,2388.5261,4416.3796,5
15777,F,60000.00,M,2,0,High School,Professional,14.9526,39.98,2
15779,M,70000.00,M,2,1,Partial College,Professional,33.8358,90.47,3
15798,F,70000.00,S,0,0,Bachelors,Professional,37.0112,98.96,4
15801,F,70000.00,S,0,0,Bachelors,Professional,2371.7378,4381.3782,4
15815,F,40000.00,S,0,0,High School,Skilled Manual,53.0446,141.83,7
15816,F,40000.00,M,0,0,High School,Skilled Manual,70.3197,188.02,8
15833,F,60000.00,S,2,0,Graduate Degree,Management,1412.4356,2611.4096,2
15834,F,40000.00,S,0,0,Partial College,Skilled Manual,781.2863,1322.98,2
15848,F,90000.00,M,4,4,Bachelors,Management,14.9526,39.98,2
15851,F,110000.00,S,0,1,Graduate Degree,Management,1783.7474,3198.46,5
15865,F,40000.00,S,4,4,High School,Skilled Manual,842.0994,1416.95,5
15866,F,60000.00,S,1,0,Graduate Degree,Skilled Manual,54.5369,145.82,8
15883,M,60000.00,M,4,0,Bachelors,Management,58.5814,89.95,4
15884,M,60000.00,M,4,0,Bachelors,Management,14.9526,39.98,2
15898,M,60000.00,M,2,1,Partial College,Professional,2.7228,7.28,2
15901,F,60000.00,S,2,1,Partial College,Professional,822.8586,1376.97,3
15915,M,70000.00,S,4,2,Partial College,Professional,1752.3261,3102.98,2
15916,M,70000.00,M,4,2,Partial College,Professional,2776.6339,4793.27,8
15933,M,160000.00,S,2,4,High School,Professional,4081.2544,6931.8825,7
15934,F,70000.00,S,3,0,Partial College,Professional,1764.8568,3147.95,5
15948,F,130000.00,S,2,2,Bachelors,Management,1744.2905,3092.96,4
15951,F,70000.00,M,4,3,Partial College,Professional,14.9526,39.98,2
15952,M,90000.00,M,2,1,Partial College,Professional,1799.0389,3174.95,4
15965,F,150000.00,S,1,2,Partial College,Professional,1750.2707,3108.95,4
15966,F,60000.00,M,2,0,High School,Professional,1.8663,4.99,1
15983,F,160000.00,M,1,3,Partial College,Professional,1759.9947,3134.95,4
15984,M,170000.00,M,1,1,Bachelors,Management,1760.5466,3124.96,3
16001,M,80000.00,M,4,0,Graduate Degree,Management,2.7228,7.28,2
16002,F,110000.00,M,2,3,Graduate Degree,Management,23.1731,61.96,3
16015,F,30000.00,S,0,0,Partial College,Skilled Manual,356.7359,574.98,2
16016,M,20000.00,M,4,0,High School,Skilled Manual,44.1061,117.93,7
16033,F,10000.00,M,0,0,Graduate Degree,Manual,2240.3993,3743.3925,4
16034,F,10000.00,M,1,0,Graduate Degree,Manual,2.7228,7.28,2
16051,M,20000.00,M,1,0,Bachelors,Clerical,1628.9017,2746.5525,2
16052,M,20000.00,M,1,0,Bachelors,Clerical,1618.9998,2731.5425,3
16065,F,50000.00,S,2,2,Bachelors,Skilled Manual,306.6488,572.26,4
16066,M,50000.00,M,2,2,Bachelors,Skilled Manual,321.4891,611.94,5
16069,F,50000.00,S,2,2,Bachelors,Skilled Manual,313.8205,579.97,3
16083,F,40000.00,M,5,5,High School,Skilled Manual,302.8002,561.97,2
16084,F,40000.00,S,0,0,Bachelors,Professional,1.8663,4.99,1
16101,F,80000.00,M,2,0,Graduate Degree,Professional,1266.476,2322.28,2
16102,M,40000.00,S,0,0,Bachelors,Professional,307.1046,563.96,4
16115,F,70000.00,S,0,0,Bachelors,Professional,2.7228,7.28,2
16116,M,70000.00,S,0,0,Bachelors,Professional,1273.84,2341.97,2
16119,F,40000.00,M,4,3,High School,Skilled Manual,5.2286,13.98,2
16133,M,50000.00,S,0,0,Partial College,Skilled Manual,83.0229,164.82,8
16134,M,50000.00,S,0,0,Partial College,Skilled Manual,5.2286,13.98,2
16151,F,60000.00,M,1,0,Bachelors,Professional,336.0661,639.45,5
16152,F,70000.00,M,5,4,Graduate Degree,Professional,24.1119,64.47,3
16166,F,70000.00,M,5,5,Bachelors,Professional,40.7101,108.85,6
16169,M,70000.00,S,5,5,Bachelors,Professional,2384.5158,4404.0782,3
16183,F,60000.00,S,3,3,Bachelors,Professional,11.6951,31.27,3
16184,F,60000.00,M,4,4,Bachelors,Professional,29.247,78.20,6
16201,M,20000.00,S,0,0,Partial High School,Manual,1780.4653,3058.0125,5
16202,M,30000.00,S,0,0,High School,Manual,11.6951,31.27,3
16216,M,60000.00,S,0,0,Graduate Degree,Skilled Manual,326.7235,614.47,3
16219,M,30000.00,M,1,0,Bachelors,Skilled Manual,348.8782,553.97,3
16233,F,80000.00,S,5,0,Graduate Degree,Skilled Manual,62.6042,114.46,4
16234,M,40000.00,M,1,0,Partial College,Clerical,5.2286,13.98,2
11223,F,70000.00,S,2,1,High School,Professional,515.3461,1205.38,56
11234,F,70000.00,S,4,2,Partial College,Professional,28.5251,76.27,4
11241,F,100000.00,S,2,3,Partial College,Professional,6654.0817,11469.1882,25
11248,M,110000.00,M,3,4,Partial College,Professional,14.3879,38.47,3
11259,F,100000.00,M,4,1,Partial College,Professional,3942.6866,6770.60,5
11266,F,90000.00,S,0,0,Partial College,Professional,3449.4386,5922.23,5
11273,M,90000.00,M,2,1,Partial College,Professional,102.1882,273.23,8
11284,F,110000.00,M,1,3,Bachelors,Management,20.7496,55.48,5
11291,F,130000.00,M,1,3,Bachelors,Management,3423.2755,5873.26,2
11298,M,70000.00,M,4,0,Graduate Degree,Management,3449.4386,5922.23,5
11309,F,60000.00,S,2,0,High School,Professional,15.8128,42.28,3
11316,M,60000.00,M,3,0,Graduate Degree,Management,1272.5476,2349.98,2
11323,M,120000.00,S,2,4,Graduate Degree,Management,3498.5543,6074.54,6
11334,F,10000.00,M,1,0,Bachelors,Manual,4678.4007,8154.02,6
11341,M,20000.00,M,1,0,Graduate Degree,Clerical,4691.8771,8192.00,8
11348,M,10000.00,M,2,0,Partial College,Manual,46.8009,67.97,3
11359,M,10000.00,S,0,0,Partial College,Manual,2806.7095,4960.07,8
11366,F,20000.00,M,0,0,Bachelors,Clerical,48.6951,77.27,3
11373,F,30000.00,M,1,0,Bachelors,Clerical,14.3879,38.47,3
11377,M,30000.00,M,4,0,Graduate Degree,Clerical,51.2009,83.97,3
11384,F,30000.00,M,3,0,Bachelors,Clerical,18.3149,48.97,3
11391,F,10000.00,S,2,2,High School,Manual,12.7086,33.98,2
11398,M,30000.00,S,0,0,Bachelors,Clerical,4659.1599,8114.04,4
11402,F,40000.00,M,0,0,Graduate Degree,Clerical,2778.5311,5059.3296,10
11409,F,10000.00,S,2,2,High School,Manual,2399.4721,4444.0682,5
11416,F,60000.00,M,3,1,Partial High School,Skilled Manual,2717.8895,4928.0582,5
11423,F,80000.00,M,4,2,Partial College,Professional,5774.1576,9904.97,10
11427,F,110000.00,M,2,5,Partial College,Professional,5788.0253,9917.99,9
11434,M,170000.00,M,5,5,Partial College,Professional,26.3522,70.46,4
11441,F,90000.00,M,5,0,Partial High School,Skilled Manual,20.0086,43.98,2
11452,F,80000.00,S,0,0,Bachelors,Professional,4683.8159,8183.04,5
11459,F,80000.00,S,0,0,Bachelors,Professional,4673.6546,8141.33,5
11466,M,150000.00,M,0,5,Partial High School,Management,33.7313,90.19,7
11477,M,30000.00,S,0,0,High School,Manual,13.0863,34.99,1
11484,M,40000.00,S,2,2,Partial College,Clerical,2743.0254,4985.3796,6
11491,M,20000.00,M,0,0,Partial High School,Manual,4675.183,8158.01,7
11502,M,40000.00,S,4,4,Partial College,Clerical,539.422,1026.29,43
11509,F,30000.00,M,1,0,Bachelors,Skilled Manual,73.4125,196.29,3
11516,F,30000.00,M,1,0,High School,Clerical,3439.0883,5915.54,5
11527,F,40000.00,M,1,0,Partial College,Clerical,14.803,39.58,3
11534,M,60000.00,S,4,0,Graduate Degree,Skilled Manual,3440.6553,5919.73,4
11541,M,60000.00,S,4,0,Graduate Degree,Skilled Manual,3464.9563,5973.24,5
11552,M,20000.00,S,1,1,Partial College,Manual,13.0863,34.99,1
11559,M,30000.00,S,1,1,Bachelors,Clerical,13.0863,34.99,1
11566,F,40000.00,M,0,0,Bachelors,Clerical,430.3887,1006.83,58
11577,F,30000.00,M,1,1,Bachelors,Skilled Manual,2357.7913,4344.0882,2
11584,M,40000.00,M,1,0,Bachelors,Skilled Manual,6.9223,8.99,1
11591,F,30000.00,S,3,3,Partial College,Clerical,3431.496,5895.24,3
11602,M,30000.00,S,0,0,Partial College,Clerical,13.0863,34.99,1
15721,F,80000.00,S,0,0,Bachelors,Professional,44.4912,118.96,4
15728,M,110000.00,M,0,5,Partial College,Management,23.9249,63.97,3
15735,F,100000.00,M,0,5,Partial High School,Professional,63.2737,116.25,5
15746,F,120000.00,M,2,4,Bachelors,Management,1.8663,4.99,1
15753,F,70000.00,S,2,0,High School,Skilled Manual,2378.3576,4399.0782,3
15760,M,30000.00,M,0,0,High School,Professional,76.1788,146.52,9
15764,M,120000.00,S,1,2,Bachelors,Management,2391.6959,4413.3896,3
15771,F,130000.00,M,1,1,Graduate Degree,Management,1799.0389,3174.95,4
15778,M,70000.00,S,2,1,Partial College,Professional,1780.3687,3177.96,5
11214,M,60000.00,S,2,1,Partial College,Professional,60.6928,162.28,4
11227,M,60000.00,S,2,1,Partial College,Professional,3437.0986,5910.22,5
11229,M,70000.00,S,4,2,Partial College,Professional,30.3914,81.26,5
11244,F,170000.00,S,2,3,Bachelors,Management,4051.2914,7175.75,12
11246,F,120000.00,M,3,4,High School,Professional,6220.3956,10575.33,7
11261,F,130000.00,M,1,2,Graduate Degree,Management,3897.8066,6650.60,4
11263,F,90000.00,M,5,5,Partial College,Professional,3940.789,6754.06,9
11278,M,90000.00,S,0,0,Partial College,Professional,3436.3618,5908.25,3
11280,M,90000.00,M,0,0,Partial College,Professional,28.8991,77.27,4
11295,F,80000.00,S,2,0,Partial High School,Skilled Manual,3496.75,6058.25,5
11297,M,70000.00,S,4,0,Graduate Degree,Management,3451.3181,5948.24,5
11312,F,70000.00,S,3,0,Graduate Degree,Management,15.8128,42.28,3
11314,F,70000.00,S,3,0,Graduate Degree,Management,17.7763,47.53,4
11327,M,90000.00,M,5,0,Bachelors,Management,3439.0883,5915.54,5
11329,M,90000.00,S,5,0,Bachelors,Management,3436.9137,5898.26,2
11331,F,90000.00,M,4,4,Partial College,Skilled Manual,588.2199,1329.31,58
11344,F,10000.00,M,1,0,Partial College,Manual,4661.318,8119.81,7
11346,F,10000.00,S,2,0,Partial College,Manual,2441.3267,4503.0482,7
11361,F,10000.00,M,0,0,High School,Manual,62.7912,114.96,4
11363,M,10000.00,S,0,0,High School,Manual,2861.1262,5035.81,5
11378,F,10000.00,S,1,1,High School,Manual,2400.298,4436.3896,4
11380,M,20000.00,S,2,0,Partial College,Manual,3217.5916,5837.91,6
11395,F,30000.00,S,0,0,Bachelors,Clerical,3181.5102,5729.97,3
11397,F,20000.00,S,0,0,Partial College,Manual,14.3879,38.47,3
11412,F,80000.00,S,4,2,Partial College,Professional,5768.3639,9879.96,11
11414,M,80000.00,S,4,2,Partial College,Professional,4078.6628,7191.77,10
11429,M,80000.00,M,4,1,Partial College,Professional,6092.5508,10468.3796,17
11431,M,110000.00,M,4,5,Partial College,Professional,5778.3034,9912.98,11
11444,F,70000.00,M,0,0,Bachelors,Professional,4666.9586,8136.02,5
11446,F,70000.00,S,0,0,Bachelors,Professional,4734.379,8237.01,7
11448,M,80000.00,S,0,0,Bachelors,Professional,4686.1108,8132.01,7
11461,M,90000.00,S,0,0,Bachelors,Professional,4645.0999,8089.04,4
11463,F,110000.00,M,0,5,High School,Management,17.9222,47.92,4
11478,M,30000.00,S,0,0,High School,Manual,41.5723,53.99,1
11480,F,40000.00,M,1,1,Bachelors,Skilled Manual,2724.318,4935.3596,7
11495,M,40000.00,S,2,2,Partial College,Clerical,5.2286,13.98,2
11497,F,40000.00,S,2,2,Partial College,Clerical,13.0863,34.99,1
11512,F,20000.00,S,3,0,Partial High School,Manual,1265.6195,2319.99,1
11514,M,30000.00,M,1,0,High School,Clerical,14.9563,39.99,2
11529,M,40000.00,M,1,0,Partial College,Clerical,3457.6591,5944.21,6
11531,F,40000.00,M,1,0,Partial College,Clerical,3424.132,5875.55,3
11546,F,30000.00,M,1,1,Bachelors,Clerical,2430.6503,4460.3796,5
11548,M,40000.00,S,0,0,Graduate Degree,Clerical,3997.9175,7068.27,9
11561,F,10000.00,S,5,5,Partial High School,Manual,2357.7913,4344.0882,2
11563,M,20000.00,S,1,1,High School,Manual,41.5723,53.99,1
11565,M,20000.00,S,2,2,High School,Manual,13.0863,34.99,1
11578,F,10000.00,S,3,2,Partial High School,Manual,2389.078,4406.3896,4
11580,M,30000.00,M,1,0,Bachelors,Skilled Manual,13.0863,34.99,1
15724,M,90000.00,S,0,0,Bachelors,Professional,2363.3939,4359.0682,4
15726,F,90000.00,M,0,0,Bachelors,Professional,2380.5065,4393.3582,4
15739,M,70000.00,M,5,0,Bachelors,Management,1766.2726,3140.27,4
15741,F,80000.00,M,5,0,Bachelors,Management,53.4449,89.97,3
15743,F,120000.00,M,2,4,Graduate Degree,Management,14.9526,39.98,2
15756,F,70000.00,S,2,0,High School,Professional,2397.8798,4441.3896,5
15758,M,130000.00,M,0,1,Graduate Degree,Management,37.0112,98.96,4
15773,M,70000.00,M,2,0,Partial High School,Skilled Manual,24.1119,64.47,3
15775,F,60000.00,M,2,0,High School,Professional,5.6961,15.23,3
15790,M,60000.00,S,1,0,Partial College,Skilled Manual,1433.7424,2668.3796,4
15785,M,70000.00,S,1,0,Partial College,Skilled Manual,2407.015,4454.3496,4
15789,F,110000.00,S,0,0,Graduate Degree,Management,2410.8918,4486.0682,4
15796,M,80000.00,M,5,5,Bachelors,Professional,22.4326,59.98,2
15803,M,70000.00,M,5,4,Bachelors,Professional,24.7814,66.26,4
15810,F,70000.00,M,5,4,Partial College,Skilled Manual,25.1217,67.17,4
15814,F,40000.00,S,0,0,High School,Skilled Manual,56.5249,93.97,3
15821,M,30000.00,S,0,0,High School,Skilled Manual,11.5828,30.97,2
15828,F,30000.00,M,2,0,Partial College,Clerical,64.4217,172.25,6
15839,M,30000.00,S,0,0,Partial College,Skilled Manual,9.077,24.27,2
15846,M,80000.00,S,0,0,Bachelors,Management,2857.6926,4943.32,8
15853,F,120000.00,M,0,1,Bachelors,Management,22.4326,59.98,2
15864,F,50000.00,S,0,0,Graduate Degree,Skilled Manual,38.7278,103.55,5
15871,M,60000.00,M,1,1,Graduate Degree,Skilled Manual,14.9526,39.98,2
15878,M,70000.00,M,5,0,Bachelors,Management,88.0543,225.92,7
15889,M,70000.00,M,4,1,Bachelors,Management,2797.1141,4848.03,6
15896,M,60000.00,M,2,1,Bachelors,Management,2.7228,7.28,2
15903,F,60000.00,M,2,1,Partial College,Professional,799.9752,1372.95,5
15914,M,70000.00,S,4,2,Partial College,Professional,1739.5444,3080.27,3
15921,M,100000.00,S,2,3,Partial College,Professional,3898.6911,6549.29,7
15928,F,120000.00,S,3,4,High School,Professional,4096.0894,6960.0825,7
15939,F,100000.00,M,4,1,Partial College,Professional,14.9526,39.98,2
15946,M,110000.00,S,3,2,Bachelors,Management,38.7016,103.48,3
15953,M,60000.00,M,2,0,Graduate Degree,Management,798.6608,1357.97,3
15964,M,130000.00,S,1,3,Bachelors,Management,1757.9287,3117.96,4
